bedrooms,floors,zipcode,sqft_living,price
3,1.5,98106,950,300.0
4,1.0,98077,2860,530.0
4,1.0,98077,2860,583.5
2,1.0,98155,1560,410.0
2,1.0,98117,1940,535.0
4,1.5,98125,3580,2050.0
4,2.0,98148,2040,345.0
5,1.5,98033,1700,539.0
4,1.0,98006,3700,590.0
2,1.0,98198,1050,187.0
3,1.0,98059,1690,270.0
2,1.0,98115,1120,546.0
3,2.0,98199,1490,520.0
5,1.5,98144,2220,515.0
3,1.5,98105,2160,990.0
2,1.0,98106,870,382.0
3,1.0,98004,1900,1210.0
4,2.0,98126,3370,900.0
3,1.5,98136,3370,675.0
2,1.0,98107,880,460.0
2,1.0,98198,940,234.0
3,1.0,98034,1340,399.0
3,1.0,98042,1440,253.5
3,1.0,98033,1750,475.0
5,2.0,98118,3990,740.0
3,2.0,98199,2860,799.0
4,2.0,98058,1940,390.0
2,1.0,98155,1400,421.0
3,2.0,98042,1770,296.5
4,1.5,98112,1710,895.0
4,2.0,98092,2810,386.0
3,1.0,98155,1580,424.0
3,1.5,98117,1580,749.0
3,1.5,98115,1440,523.0
4,2.0,98003,2420,389.0
4,1.0,98198,1930,270.0
3,1.0,98059,1190,275.0
4,1.0,98001,2240,287.5
2,2.5,98092,2550,345.0
2,1.0,98103,920,427.0
4,1.0,98006,1520,508.45
3,1.5,98103,1460,705.0
1,1.5,98027,1900,550.0
3,1.0,98006,1430,380.0
3,2.0,98065,2500,539.9
2,1.0,98027,720,330.0
2,1.0,98115,1140,455.0
4,2.0,98023,3530,510.0
3,1.0,98059,1220,315.0
3,1.0,98002,1320,206.0
4,1.0,98052,2170,592.5
3,2.0,98033,2020,744.0
3,2.0,98042,1990,334.5
4,1.5,98112,2660,886.0
4,1.0,98052,2360,600.0
3,1.0,98045,2740,850.0
3,1.0,98116,1360,550.0
2,1.0,98022,1230,184.9
3,1.0,98148,1260,245.0
2,1.0,98112,1040,370.0
4,1.0,98011,2700,480.0
3,2.0,98103,1800,579.0
3,1.0,98133,1590,339.275
3,1.0,98022,1360,425.0
3,1.0,98168,1370,170.0
4,2.0,98006,3320,950.0
4,1.0,98006,2980,623.0
3,3.0,98117,1350,477.0
3,1.0,98077,1160,330.0
3,2.0,98122,1480,600.0
3,1.0,98144,1640,570.0
4,2.0,98065,2680,515.0
4,1.0,98115,2440,805.0
4,2.0,98038,2920,555.0
3,2.0,98030,1780,245.0
4,1.0,98027,2170,638.15
4,2.0,98040,5550,1650.0
4,1.0,98042,2060,269.95
3,1.0,98042,1050,195.0
2,1.0,98178,790,159.1
3,1.0,98033,1010,550.0
2,1.0,98118,1040,299.0
4,2.0,98103,3130,1375.0
2,1.0,98055,900,249.5
4,1.5,98112,1470,700.0
4,1.5,98030,1080,275.0
3,1.0,98028,2440,565.0
4,1.0,98133,2520,425.0
4,1.0,98119,1760,620.047
3,1.0,98075,1820,480.0
3,1.0,98075,1820,515.0
4,2.0,98092,3040,420.0
5,1.0,98006,3490,610.0
4,1.0,98177,2440,849.0
3,2.0,98125,2280,718.0
3,1.0,98023,1980,295.0
5,1.0,98107,2360,871.0
3,1.0,98178,3890,430.0
4,1.0,98028,2300,440.0
2,1.0,98115,910,405.0
3,1.0,98045,1140,340.0
4,2.0,98074,2390,675.0
3,1.0,98126,1150,480.0
5,1.0,98133,2330,362.5
3,2.0,98007,2420,752.888
4,1.0,98118,960,255.0
1,1.0,98019,1010,283.7
4,2.0,98030,2370,335.0
3,1.0,98168,2880,285.0
4,1.5,98148,2400,278.0
5,1.5,98052,3670,731.0
3,1.0,98045,1140,335.0
3,1.0,98019,1410,334.2
6,1.5,98115,1530,642.0
4,1.5,98144,1720,540.0
3,1.0,98022,1620,299.0
3,1.0,98116,1570,560.0
5,1.5,98107,1990,852.0
2,1.0,98126,930,306.0
3,1.0,98034,1550,440.0
4,1.0,98008,1650,517.0
2,1.0,98115,800,379.0
2,1.0,98027,930,360.0
4,1.5,98115,2550,645.0
2,1.0,98056,720,217.0
2,1.0,98126,620,255.0
3,2.0,98029,2360,625.0
3,1.0,98136,1760,680.0
3,1.0,98155,2100,440.0
5,2.0,98074,2480,615.0
3,2.0,98146,1040,239.0
3,1.0,98070,1656,462.5
4,1.5,98115,2090,619.4
6,2.0,98146,2520,975.0
2,1.0,98136,700,330.0
4,2.0,98077,4030,985.0
2,1.0,98103,760,430.0
4,2.0,98039,6500,2458.0
3,2.0,98033,1840,778.0
3,1.0,98042,1090,219.0
4,1.5,98034,2980,1595.0
4,1.0,98040,1900,715.0
4,2.0,98040,2790,950.0
2,1.0,98115,1280,425.0
3,1.0,98003,1510,239.0
1,1.5,98011,920,310.0
2,1.0,98115,700,400.0
2,2.0,98070,1980,428.0
3,1.5,98117,1440,600.0
4,2.0,98042,2740,415.0
2,1.0,98133,1400,401.0
3,1.0,98168,2270,292.0
3,1.0,98166,1310,291.75
3,1.0,98023,1680,227.0
3,1.0,98005,2260,675.0
3,2.0,98144,1350,397.5
2,2.0,98168,1820,206.0
3,3.0,98122,3380,1190.0
4,1.0,98010,2140,360.0
4,2.0,98059,2430,427.5
2,1.0,98146,940,115.0
3,1.0,98117,2070,559.0
4,1.5,98103,1510,420.0
4,1.0,98072,2550,550.0
2,1.0,98133,700,282.15
3,1.0,98118,1150,260.0
3,2.0,98065,2340,428.0
3,3.0,98133,1510,319.95
3,1.0,98039,2070,1350.0
2,1.0,98115,1150,552.0
4,1.5,98115,2190,637.0
4,1.0,98023,1980,213.0
3,1.0,98166,960,215.0
3,1.0,98199,2180,590.0
4,2.0,98038,2560,390.0
4,1.0,98198,2270,287.0
5,2.0,98033,3550,580.0
3,1.0,98029,1330,424.0
4,2.0,98029,2110,610.0
4,1.0,98006,3470,1320.0
4,1.0,98107,1550,623.5
2,1.0,98070,570,260.0
3,3.0,98112,2030,906.0
3,1.0,98019,1500,330.0
2,1.0,98106,920,275.0
3,1.0,98155,1470,290.0
2,1.0,98103,1150,599.95
4,2.0,98038,4180,550.0
3,1.0,98055,1690,289.0
4,1.0,98056,2150,411.0
3,1.0,98144,2330,826.0
4,2.0,98056,2680,400.0
3,2.0,98106,1740,342.0
2,1.0,98199,1320,475.0
4,2.0,98105,3150,1205.0
4,1.0,98166,2480,455.0
4,1.0,98103,3330,850.0
3,1.0,98023,1010,185.0
6,1.0,98118,4920,850.0
4,1.0,98198,1570,239.9
5,2.0,98027,3580,765.0
3,1.0,98072,2220,437.0
3,1.0,98032,1010,240.0
2,1.0,98133,1440,395.0
3,1.0,98155,1230,320.0
3,1.0,98033,1710,525.0
3,2.0,98003,2390,260.0
3,1.0,98092,2840,450.0
4,2.0,98074,2300,560.0
5,1.0,98108,2270,310.0
3,2.0,98058,2290,440.0
4,1.0,98008,1330,458.45
3,1.5,98118,1200,200.0
3,2.0,98034,2160,430.0
3,1.0,98034,1120,360.0
4,1.0,98168,2090,311.0
3,3.0,98103,1470,615.0
3,2.0,98027,2270,575.0
4,1.5,98040,4100,2027.0
3,1.0,98126,1440,430.0
3,1.0,98007,1200,400.0
3,1.0,98146,1720,340.0
1,1.0,98125,930,351.0
4,2.0,98059,2400,440.0
4,2.0,98092,1960,298.0
4,1.0,98133,1890,300.0
3,2.0,98108,1590,310.0
4,2.0,98011,2590,500.0
3,1.5,98117,860,399.9
3,2.0,98106,1270,343.0
2,2.0,98052,1130,415.0
3,2.0,98019,1860,410.0
2,1.0,98125,1802,320.0
5,2.5,98112,4480,1990.0
2,1.0,98031,1310,253.0
3,2.0,98053,2320,630.0
2,1.0,98055,1130,216.0
3,1.0,98052,2180,540.0
3,1.5,98022,1830,212.0
3,1.0,98155,2340,300.0
3,3.0,98117,2830,969.95
3,1.0,98122,1610,715.0
5,2.0,98040,2410,1321.62
4,1.0,98004,2660,1444.0
3,1.0,98055,1030,305.0
3,2.0,98105,1390,458.0
3,1.0,98146,1580,275.0
3,2.0,98198,2330,550.0
3,3.0,98122,1540,742.0
3,2.0,98103,1570,700.0
4,1.0,98108,2940,640.0
3,1.0,98133,1240,352.0
3,1.0,98056,1410,301.5
4,1.0,98033,2190,630.0
3,2.0,98030,3040,340.0
4,1.0,98125,1860,477.5
3,1.0,98146,1690,285.0
3,1.0,98001,1900,255.0
3,2.0,98001,1600,315.0
6,1.0,98033,2530,830.0
3,3.0,98103,1860,539.95
3,2.0,98105,2390,980.0
4,2.0,98074,3100,735.0
5,1.0,98177,2650,536.0
3,1.5,98107,1520,575.0
2,1.0,98117,1510,500.0
4,1.0,98023,1960,285.5
4,1.0,98034,2270,498.0
2,1.0,98103,910,412.0
4,1.0,98052,2100,607.0
3,1.0,98022,1000,199.0
4,1.0,98034,2760,492.5
4,2.0,98034,2840,585.0
3,2.0,98038,1860,326.995
4,1.0,98058,1920,372.5
2,1.0,98070,840,528.0
3,1.0,98092,2390,400.0
4,2.0,98022,2100,344.0
4,2.0,98038,2430,409.95
3,1.0,98199,1880,625.0
3,1.0,98045,1350,304.95
2,1.0,98092,2160,381.5
3,1.0,98168,1430,215.0
5,2.0,98178,2840,345.0
3,2.0,98001,2510,363.0
3,1.5,98001,1690,240.0
2,1.0,98053,1930,548.05
2,1.0,98126,720,314.0
4,2.0,98077,2990,800.0
5,2.0,98108,2300,400.0
1,1.0,98055,460,247.0
2,1.0,98105,1240,540.0
4,2.0,98045,1900,410.0
3,1.0,98074,2120,525.0
4,2.0,98119,2440,820.0
4,1.5,98040,3300,1250.0
2,1.0,98148,1180,244.0
1,1.0,98106,520,275.0
2,1.0,98199,2070,577.0
5,1.0,98034,2250,446.95
3,2.0,98065,2050,457.0
4,1.5,98198,1310,320.0
3,1.0,98042,1250,210.0
4,1.0,98030,2130,220.0
3,1.0,98116,2250,589.0
4,1.0,98144,1880,435.0
3,1.0,98028,1520,375.0
4,2.0,98004,4010,1735.0
2,1.0,98053,1660,545.0
3,2.0,98115,3400,970.0
2,1.0,98199,2320,705.0
5,2.0,98006,3740,915.557
4,1.5,98168,1810,259.0
2,2.0,98109,3170,1695.0
3,1.0,98034,1680,427.0
2,1.0,98144,930,390.0
3,2.0,98042,2390,363.0
4,1.5,98107,2680,612.0
4,1.0,98177,1790,380.0
4,1.0,98002,1680,230.0
3,1.5,98117,1570,580.0
3,2.0,98109,2230,770.0
4,1.0,98022,1260,207.2
3,1.0,98074,1790,525.0
3,1.0,98103,2440,925.0
4,2.0,98115,2410,883.0
4,2.0,98072,1780,455.0
3,2.0,98058,1900,343.5
2,1.0,98155,960,244.0
3,1.0,98034,1640,397.0
2,1.0,98198,850,180.5
3,1.0,98155,2150,310.0
4,2.0,98042,2780,315.0
3,1.0,98105,1030,718.0
3,1.0,98002,1930,279.95
3,1.0,98125,2080,689.0
4,2.0,98074,3520,828.0
2,1.0,98146,890,150.0
3,1.0,98105,1640,505.4
5,2.0,98040,4860,1680.0
3,1.0,98146,1040,217.45
4,2.0,98034,2820,677.0
2,1.0,98027,1320,361.0
3,2.0,98125,2590,620.0
3,1.0,98023,1540,176.0
3,1.0,98034,960,330.0
3,1.0,98055,1190,290.0
4,2.0,98029,2770,711.0
3,2.0,98038,1060,295.0
5,2.0,98059,4010,1096.5
3,1.0,98031,1140,257.5
4,1.5,98106,1910,240.0
4,2.0,98074,2340,645.0
2,1.0,98103,1170,499.0
3,1.5,98034,1290,321.0
3,3.0,98117,1810,449.0
3,1.0,98117,1820,515.0
4,1.0,98033,2220,456.0
3,2.0,98027,3830,865.0
4,2.0,98019,2920,515.5
4,2.0,98072,2630,576.925
3,1.0,98031,1320,243.0
3,1.0,98003,1400,253.4
3,2.0,98178,1600,292.0
3,1.0,98058,1490,271.5
2,1.0,98053,2170,765.0
3,2.0,98177,1280,375.0
3,1.0,98059,1620,382.88
3,1.0,98006,2630,852.5
3,1.0,98005,1240,475.0
3,1.0,98115,1300,462.0
3,1.0,98040,2430,762.4
4,1.0,98155,1890,330.0
3,1.0,98074,1890,473.0
3,1.0,98118,2440,550.0
3,1.0,98034,1780,449.5
4,2.0,98075,2830,744.0
4,1.0,98136,2490,700.0
4,1.5,98027,1560,511.1
3,2.0,98042,1980,317.95
3,2.0,98077,2070,542.95
3,1.0,98008,1490,490.0
4,2.0,98144,3090,760.0
3,1.0,98011,1580,475.0
5,2.0,98040,5190,1702.5
3,2.0,98030,2692,435.0
3,2.0,98065,1740,399.0
3,1.0,98115,1940,627.0
4,1.5,98106,2150,346.5
3,1.0,98008,1320,412.0
4,2.0,98077,3360,845.0
3,1.0,98155,1850,373.0
4,2.0,98115,2880,725.0
6,1.0,98188,2420,376.0
3,1.5,98118,2020,552.5
5,1.5,98166,2280,365.0
4,2.0,98053,3010,700.0
4,1.0,98002,2550,315.0
4,1.0,98118,1540,262.5
3,2.0,98136,2280,660.0
4,2.0,98042,2450,340.0
5,1.5,98144,2950,660.5
1,1.0,98117,690,280.0
1,1.0,98108,800,267.0
2,1.5,98059,1470,230.0
3,2.0,98045,1840,417.0
3,1.0,98055,1170,252.0
5,1.5,98103,2344,791.0
1,1.0,98103,1230,415.0
3,1.0,98053,1150,339.0
3,1.0,98168,1140,158.0
3,1.0,98136,1660,535.0
3,1.0,98115,1080,818.9
4,1.0,98105,1720,550.0
2,1.0,98133,590,240.0
3,2.0,98119,1290,590.0
3,1.0,98027,1480,369.3
4,1.0,98027,2600,510.0
3,2.0,98052,2040,542.5
3,1.0,98056,970,262.5
6,1.0,98117,2620,900.0
4,2.0,98006,4560,1100.0
3,1.0,98166,1750,368.0
4,2.5,98177,3620,825.0
3,1.0,98059,1660,343.5
4,1.0,98168,1360,273.5
3,2.0,98033,2044,1000.0
5,1.5,98107,2370,770.0
3,1.5,98118,1170,400.0
3,1.0,98001,1660,225.0
4,1.0,98028,2020,345.0
3,2.0,98011,2530,450.0
2,1.0,98116,870,334.85
5,1.0,98108,3670,605.0
5,2.0,98006,3180,760.0
2,1.5,98118,1870,390.0
3,2.0,98072,1940,488.0
3,1.0,98008,4220,3300.0
5,2.0,98077,4820,1063.0
3,2.0,98038,2400,608.0
3,2.0,98112,2930,1385.0
2,1.0,98118,800,299.95
3,2.0,98103,2200,818.0
3,1.0,98023,2400,355.0
5,2.0,98105,5570,1855.0
3,3.0,98103,1980,660.0
3,1.0,98040,3530,2367.0
4,2.0,98033,3430,1211.0
3,2.0,98031,1720,255.95
3,1.0,98074,1930,475.0
4,1.0,98031,2140,362.95
3,1.0,98052,1110,452.0
3,1.0,98168,1970,315.0
3,2.0,98118,1630,330.95
5,2.0,98027,2520,535.0
4,1.5,98146,2270,479.0
3,3.0,98125,1212,340.0
4,1.0,98188,1890,312.0
3,2.0,98038,1370,305.0
3,2.0,98030,1770,270.0
3,2.0,98199,1710,529.999
2,1.0,98040,1190,587.1
3,1.0,98074,1690,459.8
4,1.0,98008,1680,451.0
3,2.0,98107,4340,2475.0
3,2.0,98022,2040,525.0
2,1.0,98168,1110,250.0
5,2.0,98118,2040,475.0
4,1.0,98002,1920,235.0
3,1.0,98042,1330,230.0
4,1.5,98122,1630,581.0
3,1.0,98007,1520,415.0
3,1.0,98007,1520,522.5
3,1.0,98056,1340,383.0
3,1.0,98056,2500,315.0
3,2.0,98122,1460,591.0
4,2.0,98074,3140,750.0
3,1.0,98136,2150,430.0
4,1.5,98072,3140,712.0
3,1.0,98072,2310,510.0
2,1.0,98112,710,480.0
3,1.0,98103,1460,538.0
2,1.0,98126,730,464.0
3,2.0,98053,1440,476.0
3,1.0,98155,1130,349.5
3,2.0,98023,1810,270.0
3,2.0,98034,2710,740.0
4,2.0,98031,2740,395.0
3,2.0,98053,1690,498.0
3,2.0,98065,1470,339.9
3,2.0,98019,2830,539.0
3,1.0,98074,1410,400.0
3,1.0,98058,2170,225.0
3,1.5,98144,1340,330.0
3,2.0,98199,2480,1387.8
3,1.0,98029,1990,490.0
4,1.0,98001,2240,260.0
4,2.0,98058,2990,469.9
6,1.5,98115,2120,493.0
4,2.0,98024,2920,740.0
4,1.0,98002,1700,148.9
2,2.0,98074,1620,475.0
2,1.0,98117,760,415.0
3,1.0,98002,1230,229.5
5,2.0,98006,4960,1355.0
4,1.0,98028,2030,385.0
3,1.0,98001,1830,230.0
2,1.0,98115,970,425.0
2,1.0,98002,1000,189.9
2,1.0,98106,750,238.0
4,1.0,98033,2620,968.06
4,1.0,98004,2220,921.0
5,1.0,98178,3000,380.0
1,1.0,98070,1060,285.0
4,2.0,98056,1980,449.0
4,1.5,98117,1600,625.0
4,1.0,98023,2000,318.989
3,2.0,98116,1310,445.0
3,1.0,98004,1120,750.0
3,1.0,98034,3320,959.0
3,2.0,98023,2370,330.0
2,2.0,98119,830,425.0
3,1.0,98155,940,280.0
4,2.0,98045,2250,476.5
3,2.0,98033,2020,556.0
4,2.0,98024,5240,1862.0
4,2.0,98001,4083,637.0
3,1.0,98155,1450,405.0
5,1.0,98125,1170,397.0
4,2.0,98053,3555,895.99
3,2.0,98028,1610,259.0
2,1.0,98028,960,420.0
3,2.0,98117,1680,518.0
3,1.0,98133,1380,425.0
2,1.0,98198,1040,182.5
3,1.5,98117,1380,549.9
3,1.0,98034,1850,445.0
2,1.0,98115,1740,452.0
5,1.0,98112,1920,715.0
3,2.0,98034,2010,559.0
5,2.0,98006,8020,3300.0
4,1.0,98031,1860,250.0
5,2.0,98199,4390,1230.0
4,1.0,98038,2380,276.5
4,2.0,98058,2880,440.0
6,1.5,98166,2820,543.2
1,1.0,98136,750,250.0
4,1.0,98052,1750,625.0
3,1.5,98117,1540,530.1
2,2.0,98105,1140,549.9
4,1.0,98007,1560,430.0
3,2.0,98074,2960,835.0
4,1.0,98028,2140,409.5
4,1.0,98106,1600,329.0
4,1.5,98107,2080,940.0
3,1.5,98109,1560,539.95
4,1.0,98092,2880,579.95
5,1.5,98144,2510,881.0
3,1.5,98115,960,362.5
2,1.0,98022,1120,243.95
4,2.0,98065,3310,658.0
3,1.0,98023,1080,218.25
4,2.0,98075,2860,655.0
3,1.0,98042,1490,255.0
3,1.0,98106,1210,215.0
3,1.5,98105,2240,1265.0
4,2.5,98112,4575,2920.0
3,2.0,98168,1600,424.305
4,1.5,98136,2090,494.0
4,2.0,98034,2260,560.0
3,2.0,98116,1200,130.0
4,1.5,98022,2480,468.0
5,1.0,98155,2240,480.0
3,1.5,98115,1550,475.0
4,1.0,98031,2130,285.0
5,1.0,98103,2870,765.0
2,1.0,98065,1160,208.0
3,2.0,98042,2430,372.0
2,1.0,98115,900,470.0
5,1.5,98034,2830,451.0
4,1.0,98052,1620,442.2
4,2.0,98023,2510,330.0
3,1.0,98106,1790,335.0
3,1.0,98032,1640,280.0
3,1.0,98116,2240,625.0
3,2.0,98058,1870,345.0
4,1.0,98058,1500,255.95
4,1.5,98136,1490,570.0
3,2.0,98040,2230,685.0
3,1.0,98031,1710,273.148
3,2.0,98038,1620,246.5
5,1.0,98055,2250,349.95
4,1.0,98117,1700,545.0
3,3.0,98115,1502,403.0
4,2.0,98042,1900,299.95
3,1.0,98075,3320,792.0
5,1.0,98115,1980,418.0
4,1.5,98166,1670,332.5
3,1.0,98010,2235,337.0
2,1.0,98108,1070,212.0
2,2.0,98008,1800,542.0
4,2.0,98065,2980,622.5
3,1.0,98001,1670,260.0
3,1.0,98027,2620,525.0
5,2.0,98005,5470,975.0
4,1.0,98199,3080,1140.0
3,1.0,98033,940,500.0
5,1.0,98155,1870,554.0
4,2.0,98038,2070,343.0
2,1.0,98028,950,515.0
2,1.0,98115,1290,492.0
4,1.0,98052,2570,655.0
3,2.0,98001,1600,290.0
4,2.0,98112,2550,952.5
2,1.0,98108,1010,235.0
3,1.0,98106,1720,323.0
3,2.0,98102,2200,1050.0
0,1.0,98070,384,265.0
2,1.5,98022,1400,200.0
3,1.0,98155,1830,419.995
3,1.0,98033,3110,1500.0
3,2.0,98034,1600,455.0
3,2.0,98014,3600,660.0
3,1.0,98077,1390,319.0
3,1.0,98022,2092,390.0
3,1.0,98112,1200,718.5
2,1.0,98109,1090,474.0
4,2.0,98115,2140,615.75
3,2.0,98033,2010,551.0
3,1.0,98023,1500,230.0
4,2.0,98053,3500,790.0
3,3.0,98119,2660,1230.0
3,2.0,98019,1440,325.0
4,2.0,98053,2780,705.0
4,2.0,98045,1580,259.0
3,1.0,98168,1250,306.0
3,1.0,98106,970,315.0
3,1.0,98133,1100,392.5
4,2.0,98040,3240,1065.0
2,3.0,98117,1290,350.5
4,2.0,98146,3810,825.0
4,1.5,98178,1500,235.0
3,1.0,98024,2660,650.0
4,1.0,98107,2400,675.0
4,1.0,98055,1860,265.0
2,1.0,98109,1450,822.5
3,2.0,98109,2260,705.0
6,2.5,98119,5540,2630.0
2,1.0,98122,1300,685.0
4,2.0,98117,1610,630.0
4,2.0,98040,3820,1250.0
4,1.0,98166,1820,359.0
4,2.0,98042,5820,784.5
3,2.0,98040,2470,850.0
3,2.0,98042,3040,410.0
4,1.0,98058,1120,252.0
5,1.0,98005,1880,618.0
3,1.0,98126,1070,265.0
3,1.0,98034,1560,465.0
2,1.0,98133,870,240.0
3,1.0,98023,1000,217.0
4,1.5,98144,2520,415.0
2,1.0,98023,1700,274.0
5,1.0,98106,2150,420.0
4,1.5,98112,1590,1062.5
4,2.0,98006,4670,1415.0
3,1.0,98115,1800,618.5
3,1.0,98022,1670,295.0
3,1.0,98074,1010,400.0
3,2.0,98028,2550,595.0
4,1.0,98004,3700,1728.0
3,1.0,98038,1350,261.0
5,1.5,98109,1660,780.0
3,1.0,98105,1390,589.0
3,1.0,98092,1720,230.0
4,2.5,98029,2980,690.0
4,2.0,98074,2190,524.0
2,2.0,98144,1230,380.0
3,1.0,98126,1000,357.5
3,1.0,98022,2500,330.0
5,1.0,98115,2240,635.0
9,2.0,98105,2820,934.0
2,2.0,98029,1400,358.5
3,1.0,98155,1470,401.0
3,1.0,98023,1820,270.0
4,1.0,98136,2060,705.0
3,1.0,98014,1670,325.0
3,1.0,98126,1540,384.95
3,1.0,98133,1210,310.0
4,2.0,98077,3430,829.95
3,2.0,98030,2550,353.0
2,1.0,98055,1060,170.5
4,2.0,98074,3670,885.25
4,2.0,98008,4420,2700.0
3,1.0,98022,1550,245.0
3,3.0,98107,1190,469.0
3,1.5,98105,1300,455.0
4,2.0,98092,2430,305.0
7,1.5,98027,4290,840.0
5,2.0,98006,3500,905.0
3,1.5,98002,1680,219.2
3,1.0,98008,1250,455.0
2,1.0,98168,1020,195.0
3,2.0,98103,1510,799.0
2,1.0,98155,910,285.0
3,1.0,98072,1320,300.0
2,1.0,98168,900,83.0
2,1.0,98133,890,220.0
2,2.0,98003,1240,174.5
4,2.0,98029,2960,695.0
3,1.0,98059,1020,255.0
5,1.0,98008,2590,539.0
2,1.0,98119,1100,552.7
3,1.0,98040,1300,571.5
3,1.0,98177,1200,263.7
8,3.5,98112,7710,3300.0
2,2.0,98003,1390,186.95
3,2.0,98024,1430,520.0
3,1.0,98034,1250,358.0
2,1.0,98168,840,210.0
5,2.0,98004,5020,3650.0
4,2.0,98052,2060,543.0
4,1.0,98148,2000,330.0
3,1.0,98112,1530,529.0
1,1.0,98106,700,295.0
3,1.0,98033,950,365.0
3,3.0,98107,1380,473.0
3,1.0,98125,1830,403.5
3,1.5,98116,1790,544.0
3,1.5,98105,1340,621.0
3,2.0,98116,1520,672.6
2,1.0,98199,1370,689.8
3,1.0,98105,1470,613.0
4,2.0,98007,2500,808.0
3,1.0,98133,1060,301.0
3,1.0,98019,1210,340.0
3,1.0,98032,920,206.0
3,1.0,98040,1340,550.0
2,1.5,98116,960,325.0
3,2.0,98029,1630,475.0
3,1.0,98034,1840,432.1
3,1.0,98056,3085,359.0
3,1.0,98117,920,490.0
4,1.0,98033,2260,648.36
3,1.0,98198,1730,340.0
3,1.0,98006,1610,545.0
2,1.0,98146,550,115.0
3,1.0,98033,2400,705.64
3,2.0,98118,1960,300.0
4,1.0,98004,3190,1650.0
4,2.0,98144,3160,1137.5
3,1.5,98178,1550,280.0
4,1.0,98023,1930,245.0
4,1.5,98115,1170,564.0
3,1.0,98199,2520,849.0
3,1.0,98033,1220,698.0
3,1.0,98034,960,319.0
3,1.0,98034,4110,1450.0
4,2.0,98027,3310,695.0
4,1.0,98144,2220,680.0
4,2.0,98032,2250,287.5
3,2.0,98107,1510,465.0
3,1.0,98053,1350,335.0
4,1.0,98053,2420,602.0
3,2.0,98059,2950,482.0
5,1.5,98146,1260,220.0
4,1.0,98002,1700,206.0
4,2.0,98199,3320,1100.0
3,2.0,98053,1470,491.15
4,1.0,98003,2500,390.0
4,2.0,98031,2641,393.0
4,2.0,98074,2260,635.0
2,1.0,98117,1160,490.0
4,2.5,98112,3680,770.0
2,1.5,98103,1615,665.0
3,1.0,98058,1250,287.0
3,1.0,98116,1230,410.0
3,1.0,98106,2510,562.0
2,2.0,98053,1540,475.0
3,3.0,98125,1860,387.5
5,1.0,98007,2700,580.0
3,2.0,98052,3290,930.0
3,1.0,98010,2700,625.0
3,1.0,98058,1570,325.0
3,1.0,98055,1950,235.0
2,1.0,98115,1380,450.0
4,1.5,98116,2410,745.0
4,1.0,98023,1200,223.0
4,1.0,98115,1770,630.0
3,3.0,98103,1540,413.45
5,2.0,98052,2860,720.0
3,1.0,98042,1740,339.0
4,1.5,98144,2830,1115.5
5,2.0,98027,4280,839.0
4,2.0,98105,3890,2950.0
4,1.0,98075,2340,568.0
3,1.0,98030,1410,269.0
2,1.0,98052,1350,382.0
2,2.0,98122,1100,574.0
3,2.0,98065,2070,405.0
3,1.0,98027,2360,572.0
4,2.0,98074,2760,675.0
4,1.5,98178,1220,165.0
4,1.5,98178,1220,260.0
3,1.0,98198,1220,196.0
3,2.0,98019,3020,515.0
4,2.0,98125,3470,810.0
4,2.0,98055,2380,365.65
3,2.0,98122,2260,651.0
2,1.0,98106,720,240.0
3,1.0,98030,1730,299.0
3,2.0,98006,2660,768.0
2,1.0,98115,1030,397.38
4,1.0,98115,2890,476.0
3,1.0,98118,890,315.0
3,1.0,98118,1410,240.0
2,1.0,98126,810,325.0
3,2.0,98001,1370,160.0
3,2.0,98019,2260,435.0
3,1.0,98027,1430,427.5
5,1.0,98059,2510,450.0
3,1.5,98136,1760,688.0
4,1.0,98106,1430,285.0
3,3.0,98107,1510,530.0
4,1.0,98148,1320,195.0
3,1.0,98032,1180,250.2
3,1.0,98004,1560,1100.0
3,2.0,98052,2470,732.5
3,1.0,98001,2190,194.25
4,1.0,98008,1610,526.0
4,2.0,98155,2700,520.0
3,1.0,98116,1530,526.0
5,2.0,98058,7320,1135.25
2,1.0,98168,920,202.0
4,2.0,98065,2990,645.5
1,1.0,98198,720,570.0
3,1.5,98133,1750,325.0
2,2.0,98116,2410,725.0
3,1.0,98042,1240,192.0
2,1.0,98033,1010,560.0
5,1.0,98168,2770,283.45
4,1.0,98115,2800,863.0
4,2.0,98122,1400,815.0
2,1.0,98056,1020,245.0
4,1.0,98004,2860,1315.0
4,2.0,98006,4270,1156.0
3,2.0,98065,2270,480.0
4,2.0,98053,2560,600.0
2,1.0,98146,900,329.95
4,2.0,98042,2010,299.5
3,1.0,98126,1690,460.0
5,2.0,98118,2310,515.0
3,3.0,98103,1520,405.0
4,1.5,98107,1220,483.0
4,2.0,98031,2170,377.0
4,1.0,98166,2790,568.0
2,1.0,98126,1760,355.0
4,1.5,98103,2100,640.0
4,1.0,98155,1430,270.0
5,2.0,98028,2450,559.95
4,1.0,98034,1820,515.0
4,1.0,98115,1850,352.0
3,1.0,98177,1870,595.888
4,2.0,98027,2580,588.0
4,1.0,98136,3680,1050.0
3,2.0,98023,1750,260.0
4,2.0,98112,3890,1600.0
2,1.0,98117,1000,380.0
2,1.0,98053,2210,802.0
4,2.5,98112,2850,1325.0
4,2.0,98122,2460,710.0
3,2.0,98019,2630,600.0
3,2.0,98115,1750,707.9
2,1.0,98023,1100,179.95
